user_id,order_date,order_amount
426,2017/7/4,6777
210,2016/10/27,6940
531,2017/2/16,9849
194,2017/9/15,5077
732,2016/12/10,8307
724,2016/8/27,1433
969,2017/4/9,7714
370,2017/4/19,6003
461,2017/5/27,5966
738,2016/7/31,1990
308,2016/10/5,6778
65,2016/9/27,1278
849,2017/9/22,7284
771,2017/8/3,7846
378,2017/9/11,4290
169,2017/8/7,2736
152,2017/6/7,3594
339,2017/5/1,7098
906,2017/9/29,8234
552,2017/1/2,1533
152,2017/1/14,6701
47,2017/11/17,903
267,2016/9/23,64
592,2017/3/17,1363
396,2016/11/3,3300
681,2016/9/6,9847
556,2017/6/9,5062
540,2017/9/19,1990
306,2017/6/26,8400
97,2016/10/10,6203
673,2016/11/25,3882
467,2017/1/13,5623
780,2017/2/5,2652
15,2017/8/4,2258
898,2017/5/7,2123
629,2016/7/27,7808
557,2017/1/26,8573
897,2017/4/14,6059
177,2016/11/1,3129
614,2017/6/29,2894
709,2016/9/30,7334
960,2016/8/16,6289
591,2017/4/23,2625
809,2017/9/27,5986
85,2017/6/6,2474
424,2017/3/23,6017
881,2017/11/19,7940
663,2017/5/15,9281
648,2017/9/12,4496
237,2017/1/23,9980
81,2017/3/16,7741
585,2016/7/26,2926
707,2017/1/2,9718
511,2016/11/1,4588
427,2017/3/14,681
9,2017/7/3,128
168,2017/3/30,3127
431,2016/7/16,8583
563,2017/9/29,8336
703,2017/5/31,1779
325,2017/11/3,1353
876,2017/6/12,8120
735,2017/6/26,8625
785,2017/3/25,9254
524,2017/4/29,8689
180,2017/1/3,8069
578,2016/11/7,9386
77,2016/7/30,7722
838,2016/11/25,7851
984,2017/7/29,9034
242,2016/7/31,1325
126,2017/9/3,185
569,2016/10/28,933
973,2016/8/3,3179
618,2016/10/15,6611
37,2016/8/8,2817
513,2017/2/26,4378
322,2017/9/1,2732
634,2017/6/11,4899
6,2016/11/18,3386
193,2017/1/23,9188
256,2017/6/4,2642
127,2016/12/15,3088
672,2016/10/29,7245
354,2017/11/7,1695
738,2016/9/25,7430
535,2017/1/1,1795
809,2016/9/20,9419
906,2017/3/9,7813
333,2017/4/8,5646
576,2017/7/11,7634
423,2016/12/31,6771
103,2017/3/15,5902
770,2016/11/4,5200
340,2017/4/4,7861
438,2016/10/28,1596
530,2016/12/13,5299
564,2016/10/22,8651
635,2017/2/22,4198
450,2017/3/22,3737
107,2016/11/11,8929
582,2016/7/9,5086
385,2017/4/13,4787
93,2016/8/11,4048
68,2017/10/11,2537
724,2017/2/26,88
617,2017/1/15,2269
773,2017/1/22,1556
190,2016/8/19,2278
577,2016/8/22,2420
691,2017/11/4,995
918,2017/6/9,2533
835,2016/11/5,5383
836,2017/1/16,5239
48,2017/9/9,6472
731,2017/2/24,7694
384,2017/2/14,1742
411,2017/9/18,8881
417,2016/7/26,8685
143,2016/10/17,9364
129,2016/12/3,3394
81,2016/11/27,8524
728,2017/9/16,5389
654,2016/10/6,9131
527,2017/3/20,9014
572,2017/1/8,172
710,2017/11/2,7046
35,2017/8/5,7771
821,2017/9/28,9619
185,2016/8/2,824
992,2016/11/10,3968
152,2017/11/15,3229
738,2017/5/20,9268
221,2017/4/27,5384
474,2017/4/28,1832
841,2016/7/10,9233
557,2017/3/9,9778
511,2016/12/29,3186
253,2016/10/20,9823
57,2016/11/3,9202
252,2017/1/15,3088
387,2017/11/17,2270
881,2017/6/6,8564
202,2016/10/24,9853
863,2017/3/23,1215
704,2016/8/22,4575
104,2017/11/12,2677
149,2017/4/4,1018
689,2017/10/28,2663
826,2016/11/14,9778
745,2016/12/6,6679
222,2017/2/4,3625
452,2016/12/25,5920
173,2016/12/8,2587
325,2016/7/12,4138
892,2017/1/3,2059
674,2017/9/29,3757
560,2017/4/3,1703
372,2017/7/3,1763
377,2017/9/11,4787
64,2016/7/19,5721
817,2016/11/24,9675
653,2016/9/5,8620
892,2017/1/31,6229
932,2017/8/8,1245
873,2017/7/23,8652
144,2017/1/9,7036
78,2016/7/16,3072
149,2017/8/18,2373
710,2017/1/3,6833
856,2016/12/5,2915
853,2016/8/22,1268
656,2017/10/22,9368
258,2017/1/28,9775
617,2017/1/8,4299
926,2016/10/14,1466
281,2017/7/23,9409
168,2017/3/16,7477
764,2017/10/30,8276
904,2016/7/11,3090
81,2017/11/18,3204
28,2016/12/17,8787
506,2016/9/16,8292
33,2016/12/12,18
165,2017/4/12,6028
135,2017/7/8,7807
712,2017/2/15,7704
707,2017/2/7,246
975,2017/4/20,9214
132,2017/2/13,843
223,2016/9/13,8129
558,2017/1/9,7168
505,2017/4/13,8616
512,2017/3/19,9026
402,2017/5/20,8940
146,2016/10/12,8962
191,2017/9/21,155
799,2017/4/3,3237
497,2016/10/26,4529
3,2017/7/6,4064
60,2016/10/2,8620
48,2017/8/19,5379
331,2017/7/13,2077
610,2017/3/15,796
708,2016/11/6,7629
332,2016/11/9,1191
42,2016/10/26,9502
761,2016/8/6,4487
691,2016/10/20,1826
340,2017/10/17,6897
691,2017/10/10,3833
413,2017/2/7,5595
664,2017/9/16,8566
115,2017/8/1,6739
151,2017/9/18,4441
279,2017/8/3,5072
566,2017/7/6,6885
135,2016/9/25,5049
547,2016/11/6,352
61,2017/6/9,9000
725,2017/8/13,3269
589,2017/10/21,6674
954,2017/11/19,9898
208,2016/11/9,6954
165,2017/8/25,8245
716,2016/10/23,1553
488,2017/3/23,8596
12,2017/8/30,7442
317,2016/8/14,1003
815,2017/8/11,234
738,2016/12/5,6114
465,2017/2/11,5562
597,2016/9/1,9086
655,2016/8/26,7826
515,2016/10/9,9942
860,2016/9/29,2523
996,2017/9/29,4663
195,2017/4/22,4914
389,2017/8/14,3902
157,2016/9/1,8187
573,2016/7/13,2223
597,2017/6/25,1935
778,2016/11/16,5772
142,2016/10/15,9438
222,2017/1/7,9443
904,2016/7/14,7114
450,2017/9/15,6603
659,2017/6/23,1372
974,2017/5/23,9768
969,2017/10/28,8743
7,2016/11/19,2271
437,2017/5/20,5903
939,2017/3/7,845
931,2017/8/29,6307
131,2017/6/4,2439
547,2017/10/10,168
114,2017/9/23,680
559,2017/8/22,5969
601,2016/9/24,2755
605,2017/2/20,1871
505,2016/9/4,3232
192,2016/9/15,4988
354,2016/11/14,1933
897,2017/8/9,8132
790,2017/4/8,9852
241,2017/4/4,7046
72,2017/2/17,3564
714,2017/4/3,4517
413,2017/2/5,5784
291,2017/6/29,1151
632,2017/8/7,5529
96,2017/8/29,7509
97,2017/1/23,8485
381,2016/7/9,3623
6,2017/11/20,6357
18,2017/4/8,7902
923,2017/6/21,9714
180,2016/11/10,5168
330,2016/10/12,4390
265,2017/5/30,9821
318,2016/10/26,2242
912,2017/10/8,9289
810,2016/8/13,5369
685,2017/10/18,787
914,2017/5/10,1145
386,2016/7/30,9740
674,2016/7/23,9252
44,2017/4/21,1165
334,2016/7/29,5984
591,2017/10/15,9487
827,2017/2/10,5027
544,2016/12/31,996
772,2017/5/10,6020
54,2017/10/24,5673
211,2016/8/9,1535
45,2017/10/22,1117
196,2016/10/1,682
151,2017/1/16,1725
728,2017/3/1,8173
377,2017/6/28,5606
605,2017/2/1,7416
563,2017/11/5,3974
874,2017/2/5,1393
70,2016/9/2,7347
906,2017/1/1,4150
337,2017/8/18,3441
116,2017/6/10,3390
130,2017/3/13,9172
4,2016/10/17,6092
660,2017/2/2,4436
557,2016/7/20,5569
895,2017/5/13,2238
988,2017/8/30,8504
744,2016/10/22,9967
52,2017/11/13,8430
983,2017/6/30,5655
398,2017/7/8,8310
78,2017/3/26,2144
112,2017/1/29,205
30,2017/6/3,5564
610,2016/11/13,2658
636,2017/3/27,2178
182,2017/4/21,7127
972,2017/1/18,1208
406,2017/1/8,4746
672,2016/11/6,424
890,2017/4/19,7704
919,2016/12/4,9483
264,2017/4/30,6555
779,2017/2/19,3249
828,2016/9/25,5333
227,2016/12/22,4401
807,2017/6/16,4359
813,2016/11/8,5702
645,2016/11/5,646
312,2017/6/23,9831
123,2017/5/25,9306
144,2017/10/4,6566
655,2016/9/19,1765
310,2017/4/22,2000
531,2016/9/21,6701
344,2017/6/25,7507
936,2017/10/16,2017
881,2017/2/8,5386
303,2016/7/19,5850
816,2016/9/17,5895
315,2016/7/16,6512
879,2017/11/18,5562
295,2017/4/13,1943
132,2017/3/19,8156
681,2016/9/22,46
108,2017/6/16,9526
54,2017/2/16,5751
454,2016/10/16,111
502,2017/1/22,2242
117,2017/2/14,5486
483,2017/1/29,8301
432,2017/10/11,7661
64,2017/11/3,5263
655,2017/9/3,9380
151,2017/2/4,3410
305,2017/4/12,808
696,2017/9/21,6745
857,2017/4/20,3556
646,2017/7/22,4289
442,2017/8/12,553
973,2017/8/9,1149
307,2017/1/24,6229
911,2017/2/15,7391
247,2016/10/9,7210
591,2017/7/30,4781
434,2017/6/21,3094
347,2017/3/12,2246
715,2017/5/7,128
308,2017/4/19,8005
188,2016/7/23,2761
941,2017/4/19,2813
576,2017/10/7,2536
783,2017/10/10,9091
389,2017/2/28,2625
177,2017/8/1,2306
636,2016/12/4,4430
288,2017/2/26,3225
706,2017/3/5,9493
96,2017/2/12,7342
694,2016/9/24,6775
482,2017/5/21,1796
320,2017/7/26,3029
790,2016/12/25,4609
960,2016/10/21,5146
134,2017/3/31,1520
383,2017/3/26,336
293,2017/9/5,6838
374,2017/3/28,1224
772,2017/10/23,2650
79,2017/2/19,7359
854,2017/8/22,1276
425,2017/10/4,3603
861,2016/8/29,3173
750,2016/8/25,5989
332,2017/5/12,3463
340,2017/9/13,241
126,2017/1/31,5587
0,2017/11/18,7400
181,2017/2/6,440
184,2017/1/1,294
169,2017/9/24,1302
404,2017/3/21,8459
361,2016/11/7,9097
872,2016/8/24,3068
725,2016/12/26,1208
666,2016/8/6,6578
390,2017/8/29,5384
746,2017/4/21,8885
801,2017/9/5,664
663,2017/8/17,9540
579,2016/11/30,4885
395,2017/9/19,6742
923,2016/12/6,7627
446,2016/12/30,3489
204,2017/2/14,6059
143,2017/9/10,7679
466,2017/3/27,1622
286,2017/3/4,5114
650,2017/5/9,444
648,2016/11/1,2270
659,2017/9/25,6733
221,2017/8/7,580
831,2017/4/21,9869
641,2017/11/10,3646
698,2017/5/12,2321
309,2017/4/20,2120
168,2017/2/18,7694
797,2016/8/25,4740
452,2017/11/9,857
844,2016/9/7,7095
975,2016/12/22,5568
644,2017/11/5,3899
675,2016/8/24,3638
402,2016/8/1,1461
688,2016/7/14,3851
680,2017/10/22,3123
349,2017/9/28,5988
462,2017/6/27,6485
440,2017/6/26,1227
397,2016/10/8,4778
86,2016/11/21,2697
711,2016/9/19,9175
564,2016/8/14,2986
455,2017/4/19,3681
179,2017/7/30,9961
355,2017/9/19,8553
581,2017/7/4,1960
27,2017/9/11,7033
464,2017/5/2,423
270,2017/8/3,6623
604,2017/4/12,5983
688,2017/3/26,6994
691,2017/4/6,4404
180,2017/8/17,9726
884,2017/2/25,2724
274,2017/10/6,7272
697,2016/11/8,9300
369,2017/1/23,2992
946,2016/12/17,4417
261,2017/9/23,4741
428,2017/1/24,7237
654,2016/7/14,9736
265,2017/7/23,6280
236,2017/7/17,9895
338,2016/12/14,3227
916,2017/5/13,9049
894,2016/12/8,6796
662,2017/3/5,7757
629,2017/4/21,6145
501,2016/12/15,8965
699,2016/8/21,9117
509,2016/12/17,6407
726,2017/7/21,2402
987,2017/7/23,3739
108,2016/7/19,7161
853,2016/11/12,1716
46,2017/11/11,1942
574,2017/9/5,4208
517,2017/2/24,1883
189,2016/8/27,3908
954,2016/8/12,884
426,2017/9/30,3277
24,2016/11/2,1529
37,2017/2/8,8822
85,2017/3/7,265
993,2016/11/1,8916
433,2017/10/31,246
402,2016/8/18,3132
887,2016/8/17,3009
488,2016/11/16,1824
300,2017/1/5,5702
322,2017/5/18,5916
344,2017/4/16,8070
441,2016/7/29,2350
969,2016/11/11,9956
86,2017/5/16,173
407,2017/5/7,5335
491,2017/7/30,7311
71,2017/10/24,6637
652,2017/10/23,8926
32,2016/10/3,8440
489,2017/9/6,6836
402,2016/12/12,2833
18,2016/11/11,9613
390,2016/8/15,9914
482,2017/4/16,8154
786,2017/4/24,5197
768,2017/9/11,2096
237,2017/2/28,1020
423,2016/11/10,5462
847,2016/9/11,1617
282,2017/9/11,3905
989,2016/12/6,1567
499,2017/8/21,7793
116,2017/2/7,3711
343,2017/9/25,3693
821,2017/4/5,7217
356,2016/11/17,6046
239,2017/6/21,7040
143,2016/9/7,7905
824,2016/9/16,6778
627,2017/5/17,4507
334,2017/1/14,9797
831,2017/5/1,3307
946,2017/9/19,5683
340,2017/10/7,4849
591,2017/10/25,2624
517,2017/1/25,7862
448,2017/8/17,2153
824,2016/12/29,5697
359,2017/7/26,7850
520,2017/3/28,5165
310,2016/11/12,8169
934,2016/7/18,2148
454,2017/1/13,5356
718,2016/10/25,3813
159,2017/9/20,7751
875,2017/7/25,9762
325,2016/9/7,7261
353,2017/5/1,8949
166,2017/7/4,1487
821,2017/8/18,8497
159,2017/10/24,1011
709,2017/6/10,6321
185,2016/9/28,9738
842,2017/5/29,115
808,2017/7/29,3373
860,2017/1/2,9967
309,2017/6/15,7569
115,2017/5/27,8439
746,2016/11/5,7802
104,2017/3/24,9430
905,2016/12/31,1395
664,2016/12/28,2362
352,2017/7/2,8873
582,2017/7/7,2339
19,2016/12/16,9170
238,2017/10/5,2334
882,2017/3/14,9236
411,2016/8/4,2558
703,2016/9/23,7714
194,2017/2/9,1683
304,2017/10/20,8882
294,2016/10/20,8102
143,2016/11/18,2872
528,2016/11/18,3471
717,2017/4/21,3403
26,2017/5/25,2859
675,2016/8/22,1525
116,2016/8/11,440
204,2016/10/27,1702
531,2017/10/4,2073
354,2017/10/5,6835
494,2017/11/6,2296
338,2016/12/16,7001
360,2016/12/14,6799
284,2017/7/30,1110
195,2017/7/5,4095
252,2016/9/24,2359
555,2017/11/3,5930
4,2017/8/11,2526
889,2016/8/1,9806
457,2017/4/20,4257
277,2017/5/27,5309
423,2017/7/20,407
698,2016/12/26,8463
139,2016/10/27,115
296,2017/5/26,6449
898,2017/7/8,9950
99,2017/1/15,7741
430,2017/8/4,3028
140,2017/6/9,5614
101,2017/4/26,3673
612,2017/10/22,9578
61,2017/10/13,1833
476,2017/1/8,908
950,2017/7/11,4997
545,2017/2/14,5870
780,2017/7/27,4221
185,2017/3/23,6222
802,2017/5/25,6161
471,2016/12/29,9901
738,2017/5/6,3572
380,2017/3/28,9030
79,2017/4/26,5052
222,2016/9/13,4387
492,2017/8/4,1205
249,2016/11/23,7504
849,2016/7/28,1587
583,2016/11/29,7823
208,2016/9/12,6768
809,2016/11/14,2165
331,2017/7/13,5903
26,2017/5/16,2857
636,2016/9/5,215
809,2016/7/22,7176
254,2017/4/23,7149
821,2017/5/3,4239
614,2016/9/6,1754
973,2017/9/14,3448
585,2016/8/17,4057
23,2017/1/24,6924
244,2016/10/10,8509
759,2016/8/6,759
774,2016/8/19,2976
139,2017/9/14,3164
990,2017/2/28,4164
834,2016/12/18,7294
389,2017/9/6,4275
781,2017/7/29,4376
334,2017/5/21,2933
636,2017/1/21,8557
480,2017/2/13,9218
278,2016/12/7,2759
286,2017/8/14,3275
743,2017/10/24,9335
160,2016/11/11,8144
504,2017/11/9,965
432,2016/9/25,3412
597,2017/4/3,9580
673,2017/1/4,7164
562,2017/6/27,6615
613,2017/9/21,3509
119,2017/8/23,1284
562,2017/9/27,5676
427,2017/7/6,2301
203,2017/6/6,2606
367,2017/5/7,6546
193,2017/5/27,2253
52,2016/12/24,5985
427,2016/7/26,7956
208,2016/7/16,2358
64,2017/3/25,3822
564,2017/6/25,1273
337,2016/11/29,8616
726,2017/2/3,1508
70,2017/6/5,7591
807,2017/10/22,516
421,2017/11/2,645
804,2017/1/30,2926
93,2016/11/24,7681
647,2017/11/10,4730
64,2017/8/6,6591
519,2016/10/10,7399
308,2017/1/21,4262
69,2017/3/21,9476
802,2017/4/30,9617
247,2016/10/14,8999
17,2016/8/9,7745
228,2017/10/1,4443
955,2016/9/28,4194
839,2017/2/20,7333
150,2017/1/31,7372
652,2016/7/9,1572
325,2017/2/3,9667
438,2017/9/11,7687
476,2017/8/16,5521
659,2017/5/31,6164
32,2016/8/4,9157
489,2017/4/19,1933
600,2017/4/20,1021
441,2017/2/13,5750
413,2016/12/26,5532
827,2016/8/20,3787
888,2017/9/6,4447
663,2017/5/24,3847
173,2016/11/12,4582
383,2017/7/14,1379
865,2016/7/16,303
109,2017/4/8,5536
250,2016/9/30,3114
324,2016/12/8,2558
130,2016/9/13,1643
463,2016/11/13,7733
181,2016/10/16,7984
281,2017/2/3,569
547,2017/3/11,8887
521,2016/10/16,9241
546,2017/9/20,2798
807,2017/6/29,5184
385,2016/11/6,3197
910,2017/10/28,3245
794,2016/7/18,7755
425,2017/5/3,9392
82,2017/3/8,800
10,2017/6/11,5054
918,2016/8/27,13
228,2017/7/22,1648
408,2016/8/1,5268
862,2016/8/4,9147
107,2016/7/22,6040
288,2016/8/30,6588
424,2017/10/28,797
586,2016/7/9,2629
508,2017/8/1,6468
188,2016/11/23,1712
751,2016/12/8,67
707,2016/8/20,9355
420,2017/9/1,2811
211,2017/5/26,6216
220,2017/6/26,9489
987,2017/3/30,2091
821,2017/7/26,338
406,2017/9/30,3298
498,2017/5/13,3918
225,2017/9/5,2782
896,2016/7/28,7032
52,2017/9/26,9215
478,2017/2/8,5645
294,2016/7/13,1476
441,2017/6/22,3255
408,2017/6/22,4742
5,2017/10/24,7052
424,2017/7/25,9944
833,2017/10/23,4871
275,2017/2/26,6312
368,2017/7/15,8476
502,2017/5/31,2045
946,2017/6/1,3515
689,2017/6/23,9424
699,2017/10/12,9653
569,2017/2/13,4511
549,2017/10/1,7320
678,2016/10/28,2416
768,2016/12/8,7576
122,2016/12/30,5397
969,2016/11/8,8996
849,2016/8/23,3793
645,2016/10/20,6981
674,2016/9/21,7648
182,2016/11/27,563
771,2017/3/9,796
995,2017/5/30,644
637,2016/8/12,9657
761,2017/7/11,301
711,2017/5/18,1260
6,2017/11/11,7436
19,2017/3/14,3970
379,2017/3/17,1551
267,2017/1/28,4960
732,2017/6/12,5715
336,2017/3/18,4600
256,2017/5/10,9345
117,2017/7/3,2072
192,2017/9/22,9628
990,2017/6/26,4095
92,2017/2/10,4487
899,2017/8/7,5015
417,2017/7/11,8197
304,2016/7/11,214
529,2016/9/18,449
431,2017/9/16,1101
781,2017/8/26,4790
779,2017/8/4,882
886,2016/12/15,2522
526,2016/7/16,3803
471,2017/4/8,4110
27,2017/6/15,993
832,2016/8/14,8520
514,2016/9/19,8661
96,2017/2/1,2169
668,2016/10/22,3821
838,2017/1/23,8133
244,2016/8/30,6099
152,2016/8/25,9915
286,2017/10/10,765
22,2017/2/8,3193
213,2017/11/1,9916
723,2017/1/27,3223
138,2017/2/14,580
223,2017/4/16,428
823,2017/3/17,1042
4,2017/3/20,3608
910,2016/8/10,9492
563,2017/4/18,3597
771,2016/11/27,465
374,2017/1/15,4919
957,2016/8/7,9191
175,2017/9/11,4695
797,2017/4/28,4875
482,2017/11/19,2055
948,2017/3/13,5339
594,2017/5/11,6920
935,2016/7/23,6459
927,2017/2/2,7745
21,2017/3/14,1309
186,2017/3/22,9190
11,2017/3/12,4714
343,2016/8/6,281
287,2017/11/1,9461
896,2017/6/13,2264
208,2016/11/14,9125
581,2017/5/12,5726
338,2016/11/21,3039
296,2017/5/19,1954
526,2016/10/4,9199
965,2017/9/11,9315
637,2017/9/7,3331
345,2016/10/20,8885
270,2017/10/16,224
900,2017/7/13,8216
630,2016/10/11,4497
770,2017/4/10,9818
520,2017/9/24,6620
706,2017/7/11,1093
792,2017/7/17,6608
624,2017/3/20,9150
144,2017/6/18,8323
19,2017/6/10,2330
637,2017/5/7,7044
438,2016/9/12,2470
751,2017/8/6,9867
72,2017/10/6,5946
754,2016/7/12,8555
326,2017/1/28,5981
718,2017/1/18,2761
491,2017/8/28,4223
358,2017/6/13,6906
149,2017/6/8,6810
721,2017/10/21,4723
208,2017/2/3,4328
715,2016/9/20,9998
271,2017/7/6,9968
275,2016/8/3,5998
446,2017/2/14,6598
41,2016/11/14,5851
678,2016/8/23,1458
715,2017/7/4,8228
553,2017/7/1,7551
622,2016/9/7,5493
197,2017/10/30,1938
137,2017/11/3,3674
547,2016/12/18,1550
576,2017/8/6,2213
564,2017/4/24,1836
644,2017/10/11,8987
609,2017/2/23,9155
823,2017/11/4,5667
844,2017/2/19,1332
856,2016/7/29,3848
86,2016/7/25,9232
546,2016/9/19,1384
747,2017/2/21,8555
772,2016/7/31,1586
252,2017/10/29,6045
457,2016/12/16,7645
600,2016/8/31,5896
917,2017/1/2,9398
671,2017/2/27,3131
296,2016/7/31,503
306,2016/10/1,7564
391,2017/6/10,9841
746,2016/9/5,2421
330,2017/2/14,7514
28,2016/11/30,4481
388,2017/7/8,8556
149,2016/9/28,1946
751,2017/7/22,488
826,2017/5/24,867
150,2017/3/26,7685
50,2017/6/13,7173
117,2017/10/15,9802
748,2016/10/23,3415
969,2017/7/25,8858
145,2016/8/30,7321
779,2017/8/13,6462
101,2017/8/23,5074
855,2017/8/30,2379
801,2016/8/20,1913
50,2017/7/4,2326
576,2016/10/11,8377
883,2017/5/14,1305
328,2017/10/17,284
91,2016/9/5,4374
320,2017/3/20,8292
344,2016/12/27,904
413,2017/4/19,5673
969,2017/3/30,173
651,2017/3/26,7554
864,2017/3/19,7492
232,2016/12/2,6208
905,2017/10/9,5670
571,2017/7/17,2482
972,2017/5/17,9645
559,2017/6/15,7110
207,2017/1/1,6349
442,2017/1/13,3050
46,2017/6/12,3562
792,2017/7/30,3374
67,2017/1/31,6445
904,2017/9/28,3443
655,2017/9/23,1736
319,2016/9/18,6651
430,2017/2/20,4959
432,2017/8/13,6332
283,2017/5/9,6390
523,2016/12/24,384
627,2016/10/12,810
705,2017/1/23,6506
375,2017/7/11,6784
181,2017/3/21,6775
285,2017/9/30,9480
55,2017/7/28,9967
916,2016/12/29,9263
439,2017/6/6,1180
744,2017/2/24,3991
506,2017/3/1,1431
600,2016/11/4,9849
655,2016/8/9,1598
487,2017/7/18,7122
105,2017/7/6,8238
5,2017/1/5,9509
110,2016/8/15,4615
850,2017/1/6,6532
768,2017/2/27,6015
918,2016/8/27,3090
333,2016/10/8,1243
261,2017/3/10,8192
488,2017/5/14,8327
429,2017/4/29,2978
684,2016/12/29,2354
690,2016/10/25,4250
830,2017/9/24,8496
694,2016/11/28,7937
215,2016/11/26,2815
366,2017/5/19,9744
191,2016/12/6,4787
563,2016/9/24,2888
291,2017/11/4,1913
747,2017/10/11,5207
808,2017/6/21,9516
12,2017/1/15,7972
43,2017/8/2,5922
515,2016/8/26,2255
727,2017/5/4,8976
690,2016/10/3,6868
895,2017/2/5,3181
254,2016/11/9,7011
591,2017/9/26,6293
78,2017/10/30,6203
929,2017/3/3,3555
948,2016/9/25,8427
606,2017/10/8,9462
125,2017/8/3,2020
422,2017/1/11,3918
415,2017/9/2,4044
311,2016/11/23,4095
568,2017/9/1,7550
351,2017/8/7,5341
160,2016/7/11,348
89,2017/4/28,2439
808,2016/8/3,3333
998,2016/12/5,6597
210,2017/7/6,3648
320,2017/9/17,4634
329,2017/6/29,9051
944,2017/8/17,88
944,2017/7/28,5060
576,2017/2/21,3018
26,2017/7/1,7816
903,2016/12/29,5612
823,2017/2/24,8455
107,2016/7/22,5987
152,2016/9/29,5829
372,2017/11/15,5247
281,2016/7/10,8058
469,2016/7/25,6843
959,2017/7/19,804
505,2017/6/14,4448
114,2016/11/30,4095
419,2016/10/29,1029
922,2017/9/13,5261
599,2017/10/20,7889
188,2017/3/4,5205
572,2017/5/29,3969
143,2017/4/16,3768
288,2017/4/3,7854
847,2017/5/28,9888
398,2016/9/24,2728
164,2016/7/19,9123
199,2017/1/7,8689
277,2016/8/10,3552
490,2017/11/1,3583
232,2016/9/18,2225
422,2017/3/17,1139
444,2016/9/1,6229
51,2016/10/27,5586
168,2017/9/28,1584
218,2016/11/19,6672
391,2016/9/9,5555
19,2016/12/15,3289
532,2017/8/21,5475
952,2016/12/19,6453
668,2017/6/21,6765
801,2017/8/12,5034
966,2017/1/4,3740
390,2017/9/13,9288
192,2017/2/2,7181
817,2017/3/6,7615
679,2017/5/5,3543
551,2017/10/6,7922
768,2017/3/15,278
793,2016/11/5,5186
713,2017/4/8,3786
696,2017/8/4,2858
22,2017/8/17,7293
605,2017/10/9,6083
550,2017/7/27,4470
427,2016/8/15,9458
127,2017/2/14,7098
145,2016/8/8,2513
225,2017/4/19,1237
62,2017/3/22,4738
847,2016/10/8,643
767,2017/3/12,2595
631,2016/9/2,8406
213,2016/8/13,6279
893,2016/8/28,5788
737,2016/10/20,3073
441,2016/8/31,4917
879,2017/3/7,8743
736,2017/2/28,7679
769,2017/5/26,8715
299,2016/9/8,8370
852,2016/10/3,36
263,2017/4/4,7064
177,2017/8/25,4895
236,2017/10/17,281
31,2016/7/30,8023
916,2017/6/29,7859
403,2017/4/8,5938
143,2017/5/31,7715
933,2017/7/25,1159
987,2016/11/28,238
727,2017/10/11,9844
324,2016/11/8,4307
191,2017/8/8,3613
844,2017/10/22,9532
707,2017/1/25,5811
417,2017/11/4,1078
697,2016/11/13,3392
501,2016/9/8,1234
299,2016/10/16,148
312,2017/8/15,6737
375,2017/7/12,6290
672,2016/11/26,7460
402,2017/4/8,8250
815,2017/7/25,3274
7,2017/10/9,3447
309,2016/10/7,3139
39,2016/11/23,6850
700,2017/7/19,5904
221,2016/9/17,6917
378,2016/9/5,4743
275,2016/8/4,5808
564,2016/8/14,8076
86,2017/11/10,3491
752,2017/7/14,8012
89,2016/10/6,6995
890,2016/8/10,5208
615,2016/12/1,6700
473,2017/5/11,3543
88,2016/11/21,9420
116,2017/9/30,3167
536,2016/8/3,6229
128,2017/3/3,9939
188,2016/9/2,7376
216,2016/7/11,1461
721,2017/7/13,4390
849,2017/2/3,1660
201,2017/9/11,7400
48,2017/5/6,1932
735,2016/9/19,3902
871,2017/5/14,9277
172,2017/10/3,7998
302,2016/11/24,4262
476,2017/7/2,943
176,2017/3/9,250
107,2016/9/20,5158
283,2017/4/6,8601
196,2017/3/23,1389
754,2016/9/19,8553
411,2017/11/18,9076
549,2017/1/9,9718
640,2017/3/2,1835
454,2017/6/28,2910
704,2016/11/6,8243
991,2016/8/11,8537
498,2017/7/2,9484
596,2017/11/19,6333
16,2017/2/10,2215
916,2017/3/14,7011
999,2017/11/9,9493
520,2016/11/9,8178
598,2017/1/22,9161
33,2016/9/16,4163
0,2016/9/21,8350
531,2017/8/20,905
120,2016/12/25,9598
437,2016/10/4,4076
427,2017/11/19,7907
481,2017/6/18,8902
50,2017/9/11,2179
395,2016/7/13,6306
18,2016/9/10,948
618,2016/11/3,416
357,2017/10/17,8975
939,2016/11/30,1092
761,2017/3/27,8293
630,2017/5/23,20
946,2017/3/14,1889
274,2016/7/18,6031
501,2017/7/29,8648
881,2017/2/13,4030
202,2017/8/9,4057
407,2017/3/4,2799
219,2017/7/27,2353
617,2017/8/26,4275
868,2017/10/5,41
415,2017/4/5,3167
693,2016/8/17,4724
113,2017/11/4,5264
707,2017/9/20,622
459,2017/4/24,306
362,2017/6/29,7980
736,2016/8/7,7981
764,2017/10/29,5128
463,2017/3/25,7542
32,2016/12/24,9688
51,2017/2/22,5566
619,2016/10/10,2814
206,2016/7/22,366
540,2017/9/8,8318
84,2016/10/15,5364
859,2017/6/21,3407
120,2016/12/8,7656
336,2017/3/29,4
922,2017/9/30,7748
341,2016/12/20,7619
648,2017/6/29,178
75,2017/5/10,5257
479,2017/8/15,731
748,2017/6/23,8173
681,2017/6/16,3749
370,2016/10/3,4476
810,2017/5/21,7372
795,2017/10/16,6843
920,2017/3/4,4382
